,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
268,CNN,Wed Jun 27 17:58:44 +0000 2018,"JUST IN: House overwhelmingly rejects Republican immigration bill, despite last-minute push by President Trump to s… https://t.co/6lHY4YY0Yp",-0.5719,0.0,0.239,0.761,32
269,CNN,Wed Jun 27 17:48:12 +0000 2018,This Colorado Democrat could become first openly gay man elected governor in US https://t.co/hgiOXjsOUB https://t.co/H6aSP5gMYo,0.0,0.0,0.0,1.0,31
270,CNN,Wed Jun 27 17:38:05 +0000 2018,"Here's what we've learned about 'Oumuamua, the cigar-shaped interstellar visitor that was spotted in October tumbli… https://t.co/MgMOwK1wWc",0.0,0.0,0.0,1.0,30
271,CNN,Wed Jun 27 17:23:43 +0000 2018,"A funeral was held for Junior Guzman-Feliz, a 15-year-old killed in a gang stabbing in New York last week that has… https://t.co/HADmIUGcnh",-0.7906,0.0,0.292,0.708,29
272,CNN,Wed Jun 27 17:09:19 +0000 2018,What does America's falling birth rate mean for the economy? Just look at Arizona https://t.co/Oy7GT3RhoB https://t.co/xE4NFTGRLL,-0.1531,0.0,0.096,0.904,28
273,CNN,Wed Jun 27 16:54:10 +0000 2018,"In a six-day span, only six children were reunited with their families after being separated at the US border. More… https://t.co/zEFZtN4Gg4",0.0,0.0,0.0,1.0,27
274,CNN,Wed Jun 27 16:41:01 +0000 2018,"A federal grand jury indicted the suspect behind last summer's deadly vehicle incident in Charlottesville, Virginia… https://t.co/B9BJhAMrU3",0.2023,0.156,0.115,0.729,26
275,CNN,Wed Jun 27 16:29:53 +0000 2018,"BREAKING: Joe Jackson, the patriarch who launched the Jackson family dynasty, has died, a source close to the famil… https://t.co/WefGb7Q7gb",-0.4767,0.068,0.163,0.769,25
276,CNN,Wed Jun 27 16:23:30 +0000 2018,"President Trump is speaking at a White House event after the Supreme Court's union ruling 

Watch live: https://t.co/T3E0vuOqsj",0.5574,0.184,0.0,0.816,24
277,CNN,Wed Jun 27 16:14:31 +0000 2018,Changes to a 16th-century polychrome statue of San Jorge (St George) provoked anger among some art experts and inev… https://t.co/gj2iwiHKxA,-0.7003,0.0,0.254,0.746,23
278,CNN,Wed Jun 27 16:00:24 +0000 2018,"A 6-year-old's lemonade stand helped raise $13,000 for separated migrant families https://t.co/UjkonfhV3X https://t.co/gV1W52XK3y",0.0,0.0,0.0,1.0,22
279,CNN,Wed Jun 27 15:47:55 +0000 2018,"Senate Majority Leader Mitch McConnell says the win by Alexandria Ocasio-Cortez, a 28-year-old running her first ca… https://t.co/OZDGwAhTJe",0.5859,0.192,0.0,0.808,21
280,CNN,Wed Jun 27 15:36:21 +0000 2018,"A judge denied rapper Meek Mill's petition for a new trial, despite the district attorney's office recommending tha… https://t.co/BFQhWcfekN",-0.4404,0.0,0.153,0.847,20
281,CNN,Wed Jun 27 15:24:45 +0000 2018,"The Smithsonian has unveiled a design for the National Native American Veterans Memorial, which will be placed on t… https://t.co/dCwD3oAtJ7",0.0,0.0,0.0,1.0,19
282,CNN,Wed Jun 27 15:14:06 +0000 2018,Facebook has abandoned an ambitious plan to design and produce its own drones. https://t.co/OsmYnonbis,0.0258,0.171,0.166,0.663,18
283,CNN,Wed Jun 27 15:02:32 +0000 2018,Former government contractor Reality Winner pleads guilty to leaking classified material https://t.co/xPDaOkB47K https://t.co/V4FIWATsB2,0.25,0.216,0.159,0.625,17
284,CNN,Wed Jun 27 14:55:00 +0000 2018,"""We are committing human rights abuses on this border in separating children from their families,"" says New York co… https://t.co/0JsvHEAZXn",-0.5106,0.057,0.157,0.786,16
285,CNN,Wed Jun 27 14:50:11 +0000 2018,White House press secretary Sarah Sanders is expected to receive Secret Service protection https://t.co/J9L7pDzbIs https://t.co/kF76b1GP2b,0.0,0.0,0.0,1.0,15
286,CNN,Wed Jun 27 14:38:04 +0000 2018,The Virginia restaurant owner who asked White House press secretary Sarah Sanders to leave has resigned from the to… https://t.co/LlHIYmjiGB,-0.296,0.0,0.151,0.849,14
287,CNN,Wed Jun 27 14:26:52 +0000 2018,Alexandria Ocasio-Cortez's win will likely make her the youngest person in Congress in 2019 https://t.co/pMUjLQSfR6 https://t.co/zMoh38VPDb,0.5859,0.202,0.0,0.798,13
288,CNN,Wed Jun 27 14:14:58 +0000 2018,JUST IN: The Supreme Court deals a major blow to public-sector unions in a case that could shake their financial st… https://t.co/WesRgtLab3,0.4404,0.155,0.073,0.773,12
289,CNN,Wed Jun 27 13:53:38 +0000 2018,The restaurant owner who asked Sarah Sanders to leave has resigned from the top post of a local business group https://t.co/etysLMTrW7,-0.1027,0.082,0.145,0.773,11
290,CNN,Wed Jun 27 13:37:41 +0000 2018,A Japanese spacecraft has reached a diamond-shaped asteroid three years after setting off on its mission to learn a… https://t.co/U0XVLYP4pB,0.1027,0.076,0.0,0.924,10
291,CNN,Wed Jun 27 13:26:12 +0000 2018,"""We are committing human rights abuses on this border in separating children from their families,"" says New York co… https://t.co/9OTv5cGPUg",-0.5106,0.057,0.157,0.786,9
292,CNN,Wed Jun 27 13:18:39 +0000 2018,RT @CNNPolitics: Alexandria Ocasio-Cortez will not say if she would support Nancy Pelosi for speaker if she wins in November and Democrats…,0.7506,0.242,0.0,0.758,8
293,CNN,Wed Jun 27 13:13:57 +0000 2018,"RT @CNNPolitics: ""We won because we organized. We won because I think we had a very clear, winning message and we took that message to door…",0.9322,0.411,0.0,0.589,7
294,CNN,Wed Jun 27 13:13:49 +0000 2018,New York Democrat Alexandria Ocasio-Cortez discusses her primary night win. Watch live: https://t.co/vhkaPaA3uB https://t.co/lYNj8K8WhK,0.5859,0.226,0.0,0.774,6
295,CNN,Wed Jun 27 13:00:47 +0000 2018,What Alexandria Ocasio-Cortez's victory says about the Democratic Party and 2020 | Analysis by Harry Enten… https://t.co/pnoOjHEmb3,0.4019,0.153,0.0,0.847,5
296,CNN,Wed Jun 27 12:45:06 +0000 2018,"JUST IN: A Pittsburgh-area officer has been charged with criminal homicide in the death of Antwon Rose, an unarmed… https://t.co/rVPbXFSYLP",-0.8442,0.0,0.363,0.637,4
297,CNN,Wed Jun 27 12:37:24 +0000 2018,"On the Mexico border, Latino Republicans back President Trump's immigration plans https://t.co/M0cK75CTAv https://t.co/4KaNigqwhb",0.0,0.0,0.0,1.0,3
298,CNN,Wed Jun 27 12:25:32 +0000 2018,JUST IN: White House decides against outright limits on Chinese investment https://t.co/MqMrx3PyoJ https://t.co/vdhUECfX8v,0.0,0.0,0.0,1.0,2
299,CNN,Wed Jun 27 12:14:08 +0000 2018,"Mars is often referred to as the Red Planet, but pictures from one of NASA's orbiters showed what appeared to be a… https://t.co/9KBq3JSYch",0.0,0.0,0.0,1.0,1
300,FoxNews,Thu Jun 28 00:27:17 +0000 2018,"President @realDonaldTrump: ""You need a senator who doesn't just talk like they're from North Dakota, but votes lik… https://t.co/4tQNXEc1Mp",-0.1419,0.0,0.084,0.916,100
301,FoxNews,Thu Jun 28 00:25:21 +0000 2018,"President @realDonaldTrump: ""ObamaCare is essentially dead."" https://t.co/SVlX3KlugG",0.0,0.0,0.0,1.0,99
302,FoxNews,Thu Jun 28 00:24:53 +0000 2018,"President @realDonaldTrump on health care: ""We are coming out with so many health care plans that are so much bette… https://t.co/OD7MVeoXoU",0.7506,0.252,0.0,0.748,98
303,FoxNews,Thu Jun 28 00:22:28 +0000 2018,".@RepKevinCramer: ""All I can say is, Mr. President, on behalf of all of the thousands of people in this arena, and… https://t.co/uIogWwz8h0",0.0,0.0,0.0,1.0,97
304,FoxNews,Thu Jun 28 00:08:39 +0000 2018,".@POTUS holds a ""Make America Great Again"" rally in Fargo, North Dakota. https://t.co/Bxk0nLbwIj",0.6249,0.272,0.0,0.728,96
305,FoxNews,Thu Jun 28 00:06:03 +0000 2018,".@BenShapiro on Socialist Who Upset NY Primary: Just Like Bernie, She Has Radical Ideas That Can Never Be Paid For. https://t.co/f64BRv8hzG",-0.0258,0.104,0.108,0.788,95
306,FoxNews,Wed Jun 27 23:57:01 +0000 2018,"Bill Shine, former Fox News co-president, to take on senior communications role at White House. https://t.co/33ZNi2jUTA",0.0,0.0,0.0,1.0,94
307,FoxNews,Wed Jun 27 23:53:32 +0000 2018,Firefighters in Maine helped a 97-year-old widow of a World War II veteran with the patriotic task of raising a new… https://t.co/x1hWo6uK5N,-0.5994,0.0,0.178,0.822,93
308,FoxNews,Wed Jun 27 23:47:28 +0000 2018,".@gen_jackkeane on upcoming @POTUS meeting with Russian President Putin: ""A meeting like this does give [Putin] a s… https://t.co/GTThjAfrpC",0.3612,0.128,0.0,0.872,92
309,FoxNews,Wed Jun 27 23:39:45 +0000 2018,".@RepGoodlatte on the hearing with embattled FBI agent Peter Strzok: ""Unfortunately the FBI counsel in the room has… https://t.co/8wNf54TZZL",-0.34,0.0,0.118,0.882,91
310,FoxNews,Wed Jun 27 23:29:08 +0000 2018,".@benshapiro: ""I think the next wave of Democrats are going to be much closer @BernieSanders brand Democrats than e… https://t.co/wh7X126Fcz",0.0,0.0,0.0,1.0,90
311,FoxNews,Wed Jun 27 23:24:56 +0000 2018,".@POTUS arrives in Fargo, North Dakota for a campaign rally. (Courtesy: KXJB) https://t.co/z4rJZ3bwor",0.0,0.0,0.0,1.0,89
312,FoxNews,Wed Jun 27 23:22:29 +0000 2018,"Reacting to the retirement of Supreme Court Justice Kennedy, @SenSchumer said that Republicans ""in the Senate shoul… https://t.co/7tVMU2Kosh",0.7906,0.304,0.0,0.696,88
313,FoxNews,Wed Jun 27 23:16:04 +0000 2018,"Nonprofit operator of shelters for immigrant kids tells of bomb threats, staff harassment. https://t.co/PqbaVSGv0X",-0.8591,0.0,0.463,0.537,87
314,FoxNews,Wed Jun 27 23:09:56 +0000 2018,".@mercedesschlapp on a time frame for @POTUS' Supreme Court justice nomination: ""He wants to move quickly on this.""… https://t.co/LwxRvkhK0B",0.7906,0.304,0.0,0.696,86
315,FoxNews,Wed Jun 27 23:06:27 +0000 2018,".@mercedesschlapp on @POTUS' meeting with Justice Kennedy: ""The president was incredibly thankful for Justice Kenne… https://t.co/io1XItu3Ep",0.8955,0.454,0.0,0.546,85
316,FoxNews,Wed Jun 27 22:55:32 +0000 2018,New York Times details conditions of Obama-era family detention center: 'No place for human beings' https://t.co/hhjytlYXjl,-0.5719,0.0,0.251,0.749,84
317,FoxNews,Wed Jun 27 22:52:41 +0000 2018,"Charles Hurt on replacing Justice Kennedy: ""The greatest 'Never-Trumper' has to admit that Neil Gorsuch was a huge… https://t.co/yLgXv8VXm2",0.7184,0.351,0.127,0.522,83
318,FoxNews,Wed Jun 27 22:48:18 +0000 2018,".@jonathanvswan on replacing Justice Kennedy: ""[@POTUS] now knows both the political force of this decision and the… https://t.co/1H2j2UyO4J",0.5267,0.167,0.0,0.833,82
319,FoxNews,Wed Jun 27 22:43:58 +0000 2018,"Maine firefighters help military widow, 97, 'proudly' raise American flag https://t.co/Hvnk9wlZIx",0.4019,0.213,0.0,0.787,81
320,FoxNews,Thu Jun 28 00:27:17 +0000 2018,"President @realDonaldTrump: ""You need a senator who doesn't just talk like they're from North Dakota, but votes lik… https://t.co/4tQNXEc1Mp",-0.1419,0.0,0.084,0.916,80
321,FoxNews,Thu Jun 28 00:25:21 +0000 2018,"President @realDonaldTrump: ""ObamaCare is essentially dead."" https://t.co/SVlX3KlugG",0.0,0.0,0.0,1.0,79
322,FoxNews,Thu Jun 28 00:24:53 +0000 2018,"President @realDonaldTrump on health care: ""We are coming out with so many health care plans that are so much bette… https://t.co/OD7MVeoXoU",0.7506,0.252,0.0,0.748,78
323,FoxNews,Thu Jun 28 00:22:28 +0000 2018,".@RepKevinCramer: ""All I can say is, Mr. President, on behalf of all of the thousands of people in this arena, and… https://t.co/uIogWwz8h0",0.0,0.0,0.0,1.0,77
324,FoxNews,Thu Jun 28 00:08:39 +0000 2018,".@POTUS holds a ""Make America Great Again"" rally in Fargo, North Dakota. https://t.co/Bxk0nLbwIj",0.6249,0.272,0.0,0.728,76
325,FoxNews,Thu Jun 28 00:06:03 +0000 2018,".@BenShapiro on Socialist Who Upset NY Primary: Just Like Bernie, She Has Radical Ideas That Can Never Be Paid For. https://t.co/f64BRv8hzG",-0.0258,0.104,0.108,0.788,75
326,FoxNews,Wed Jun 27 23:57:01 +0000 2018,"Bill Shine, former Fox News co-president, to take on senior communications role at White House. https://t.co/33ZNi2jUTA",0.0,0.0,0.0,1.0,74
327,FoxNews,Wed Jun 27 23:53:32 +0000 2018,Firefighters in Maine helped a 97-year-old widow of a World War II veteran with the patriotic task of raising a new… https://t.co/x1hWo6uK5N,-0.5994,0.0,0.178,0.822,73
328,FoxNews,Wed Jun 27 23:47:28 +0000 2018,".@gen_jackkeane on upcoming @POTUS meeting with Russian President Putin: ""A meeting like this does give [Putin] a s… https://t.co/GTThjAfrpC",0.3612,0.128,0.0,0.872,72
329,FoxNews,Wed Jun 27 23:39:45 +0000 2018,".@RepGoodlatte on the hearing with embattled FBI agent Peter Strzok: ""Unfortunately the FBI counsel in the room has… https://t.co/8wNf54TZZL",-0.34,0.0,0.118,0.882,71
330,FoxNews,Wed Jun 27 23:29:08 +0000 2018,".@benshapiro: ""I think the next wave of Democrats are going to be much closer @BernieSanders brand Democrats than e… https://t.co/wh7X126Fcz",0.0,0.0,0.0,1.0,70
331,FoxNews,Wed Jun 27 23:24:56 +0000 2018,".@POTUS arrives in Fargo, North Dakota for a campaign rally. (Courtesy: KXJB) https://t.co/z4rJZ3bwor",0.0,0.0,0.0,1.0,69
332,FoxNews,Wed Jun 27 23:22:29 +0000 2018,"Reacting to the retirement of Supreme Court Justice Kennedy, @SenSchumer said that Republicans ""in the Senate shoul… https://t.co/7tVMU2Kosh",0.7906,0.304,0.0,0.696,68
333,FoxNews,Wed Jun 27 23:16:04 +0000 2018,"Nonprofit operator of shelters for immigrant kids tells of bomb threats, staff harassment. https://t.co/PqbaVSGv0X",-0.8591,0.0,0.463,0.537,67
334,FoxNews,Wed Jun 27 23:09:56 +0000 2018,".@mercedesschlapp on a time frame for @POTUS' Supreme Court justice nomination: ""He wants to move quickly on this.""… https://t.co/LwxRvkhK0B",0.7906,0.304,0.0,0.696,66
335,FoxNews,Wed Jun 27 23:06:27 +0000 2018,".@mercedesschlapp on @POTUS' meeting with Justice Kennedy: ""The president was incredibly thankful for Justice Kenne… https://t.co/io1XItu3Ep",0.8955,0.454,0.0,0.546,65
336,FoxNews,Wed Jun 27 22:55:32 +0000 2018,New York Times details conditions of Obama-era family detention center: 'No place for human beings' https://t.co/hhjytlYXjl,-0.5719,0.0,0.251,0.749,64
337,FoxNews,Wed Jun 27 22:52:41 +0000 2018,"Charles Hurt on replacing Justice Kennedy: ""The greatest 'Never-Trumper' has to admit that Neil Gorsuch was a huge… https://t.co/yLgXv8VXm2",0.7184,0.351,0.127,0.522,63
338,FoxNews,Wed Jun 27 22:48:18 +0000 2018,".@jonathanvswan on replacing Justice Kennedy: ""[@POTUS] now knows both the political force of this decision and the… https://t.co/1H2j2UyO4J",0.5267,0.167,0.0,0.833,62
339,FoxNews,Wed Jun 27 22:43:58 +0000 2018,"Maine firefighters help military widow, 97, 'proudly' raise American flag https://t.co/Hvnk9wlZIx",0.4019,0.213,0.0,0.787,61
340,FoxNews,Wed Jun 27 22:43:25 +0000 2018,President @realDonaldTrump is traveling the country to endorse candidates in the GOP primaries. @pdoocy has the sto… https://t.co/wWNBysi26Q,0.3182,0.119,0.0,0.881,60
341,FoxNews,Wed Jun 27 22:24:51 +0000 2018,"Justice Anthony Kennedy in 1988: ""It is appropriate to recognize an essential truth, and that is that the Constitut… https://t.co/6aQ8yI8sf5",0.6908,0.241,0.0,0.759,59
342,FoxNews,Wed Jun 27 22:18:26 +0000 2018,A political storm is brewing as President @realDonaldTrump looks to replace Supreme Court Justice Anthony Kennedy.… https://t.co/XLRzMUOUKh,0.7906,0.333,0.0,0.667,58
343,FoxNews,Wed Jun 27 22:16:25 +0000 2018,A seat on the Supreme Court is opening up as Justice Anthony Kennedy gets ready to retire. @ShannonBream has the la… https://t.co/M273ec1d6V,0.8591,0.345,0.0,0.655,57
344,FoxNews,Wed Jun 27 22:14:44 +0000 2018,"Leonard Leo on Justice Kennedy retiring: ""[@POTUS] had enormous success in nominating Neil Gorsuch to the court. An… https://t.co/kbcddSdAfX",0.7964,0.295,0.0,0.705,56
345,FoxNews,Wed Jun 27 22:07:54 +0000 2018,New York man witnesses daughter's marriage days before losing battle to cancer https://t.co/hZrWXHR7dV,-0.8625,0.0,0.49,0.51,55
346,FoxNews,Wed Jun 27 21:58:52 +0000 2018,THURSDAY: @BretBaier and @marthamaccallum moderate the Florida GOP gubernatorial debate at 6:30p ET on Fox News Cha… https://t.co/RDhzC2eu3Z,0.0,0.0,0.0,1.0,54
347,FoxNews,Wed Jun 27 21:53:52 +0000 2018,"Hawaii emergency workers slept on the job, emails showed in aftermath of the fake missile alert. https://t.co/EVzIMJzvge",-0.5423,0.1,0.26,0.639,53
348,FoxNews,Wed Jun 27 21:48:30 +0000 2018,"Maxine Waters, Kathy Griffin, Samantha Bee, others targeted in RNC campaign ad criticizing the 'unhinged left' https://t.co/vnWVPRywel",-0.3612,0.0,0.135,0.865,52
349,FoxNews,Wed Jun 27 21:40:57 +0000 2018,"Janoris Jenkins' brother is charged with manslaughter in the death at the NFL star's home, officials say. https://t.co/4L0kg5khCb",-0.6908,0.0,0.263,0.737,51
350,FoxNews,Wed Jun 27 21:37:13 +0000 2018,"Moments ago, @VP thanked Justice Anthony Kennedy for his service on the U.S. Supreme Court following Kennedy's anno… https://t.co/45qnpf5Nrf",0.872,0.382,0.0,0.618,50
351,FoxNews,Wed Jun 27 21:28:30 +0000 2018,".@kimguilfoyle on @repjoecrowley's primary loss: ""He should have showed up for everything and not mailed it in, he… https://t.co/yMKIiA2aLb",-0.3182,0.0,0.113,0.887,49
352,FoxNews,Wed Jun 27 21:20:21 +0000 2018,"California man, 77, accused of killing fire captain, charged with capital murder. https://t.co/sSc72Q4prH",-0.9382,0.0,0.66,0.34,48
353,FoxNews,Wed Jun 27 21:14:04 +0000 2018,".@JesseBWatters: ""This definitely moves the court to the right and it really puts the pressure on [Justice] Ginsbur… https://t.co/UHqvV4zFkv",0.0609,0.122,0.111,0.767,47
354,FoxNews,Wed Jun 27 21:12:58 +0000 2018,An all-new season of 'OBJECTified' premieres this Sunday with NBA legend @MagicJohnson! Tune in to Fox News Channel… https://t.co/1Q0L8B3ZKj,0.0,0.0,0.0,1.0,46
355,FoxNews,Wed Jun 27 21:08:18 +0000 2018,Benghazi mastermind sentenced to 22 years in prison on federal terrorism charges. https://t.co/33Y6lI7LAE,-0.8779,0.0,0.552,0.448,45
356,FoxNews,Wed Jun 27 20:56:56 +0000 2018,"Janoris Jenkins' brother is person of interest in death at NFL star's home, reports say https://t.co/q7Y9XdOY5l",-0.2263,0.144,0.187,0.67,44
357,FoxNews,Wed Jun 27 20:42:00 +0000 2018,.@SenSchumer Demands Congress Use 'Biden Rule' in Choosing Kennedy Replacement https://t.co/gyJCSfYRGq,0.0,0.0,0.0,1.0,43
358,FoxNews,Wed Jun 27 20:31:53 +0000 2018,"Bob Vander Plaats on Justice Kennedy retiring: ""I think this is an opportunity to restore a culture of life in this… https://t.co/hzQHiOR22k",0.8126,0.318,0.0,0.682,42
359,FoxNews,Wed Jun 27 20:31:09 +0000 2018,"Bob Vander Plaats on Justice Kennedy retiring: ""If [Justice Neil] Gorsuch is a standard, we'd like to see another G… https://t.co/VgYpLsLUNp",0.7096,0.247,0.0,0.753,41
360,FoxNews,Wed Jun 27 20:25:58 +0000 2018,".@RandPaul on Justice Kennedy's retirement: ""No matter who President @realDonaldTrump picks will be divided along p… https://t.co/GkyXVcBsrH",0.3182,0.217,0.106,0.676,40
361,FoxNews,Wed Jun 27 20:19:43 +0000 2018,Who are the Supreme Court justices? https://t.co/0VMFK0PBoY,0.5574,0.375,0.0,0.625,39
362,FoxNews,Wed Jun 27 20:18:09 +0000 2018,"Tom Dupree: ""Justice Kennedy has been the swing vote on the Supreme Court for the last decade plus. We are going to… https://t.co/QwQhPaCQYf",0.7906,0.25,0.0,0.75,38
363,FoxNews,Wed Jun 27 20:15:57 +0000 2018,".@johnrobertsFox on Justice Kennedy retiring: ""[@POTUS] has the opportunity to cement a 5-4 conservative majority a… https://t.co/1qcFCg8FtA",0.7351,0.307,0.0,0.693,37
364,FoxNews,Wed Jun 27 20:07:46 +0000 2018,Supreme Court Justice Anthony Kennedy announced Wednesday that he's retiring at the end of July. @ShannonBream has… https://t.co/8mttwhZRbT,0.7906,0.304,0.0,0.696,36
365,FoxNews,Wed Jun 27 20:01:27 +0000 2018,".@SenateMajLdr on Justice Kennedy retiring: ""First and foremost, I want to pause and express our gratitude for the… https://t.co/vhk5eHGtCm",0.7906,0.348,0.0,0.652,35
366,FoxNews,Wed Jun 27 19:59:43 +0000 2018,.@AmbJohnBolton visits Moscow to talk possible US-Russia summit @ShepNewsTeam https://t.co/q1k8BHCj3W https://t.co/MODPY7wg2A,0.0,0.0,0.0,1.0,34
367,FoxNews,Wed Jun 27 19:58:43 +0000 2018,"Sen. @ChuckGrassley, chairman of @senjudiciary, speaks after the announcement of Supreme Court Justice Kennedy's re… https://t.co/ybqvasevub",0.7906,0.333,0.0,0.667,33
368,FoxNews,Wed Jun 27 19:50:04 +0000 2018,North Korea continues construction of nuclear research facility despite agreement to 'denuclearize': report https://t.co/jmGYjmVDpv,-0.3875,0.0,0.168,0.832,32
369,FoxNews,Wed Jun 27 19:41:06 +0000 2018,"Supreme Court Justice Kennedy in his retirement letter to @POTUS: ""For a member of the legal profession it is the h… https://t.co/hFqMcH8XcJ",0.8176,0.321,0.0,0.679,31
370,FoxNews,Wed Jun 27 19:31:02 +0000 2018,Kennedy replacement could face battles seen by the hotly contested nominations of Bork and Thomas. https://t.co/NkZZl3fR3L,-0.3818,0.0,0.148,0.852,30
371,FoxNews,Wed Jun 27 19:29:01 +0000 2018,".@SenSchumer: ""Our Republican colleagues in the Senate should follow the rule they set in 2016: not to consider a S… https://t.co/0YuO4g9srk",0.0,0.0,0.0,1.0,29
372,FoxNews,Wed Jun 27 19:20:00 +0000 2018,Supreme Court Justice Anthony Kennedy released this statement Wednesday after announcing his retirement.… https://t.co/pQWz7XYB7u,0.7906,0.368,0.0,0.632,28
373,FoxNews,Wed Jun 27 19:16:10 +0000 2018,"Chris Wallace on Justice Kennedy's retirement and the next Supreme Court pick: ""I think this is the biggest moment… https://t.co/EQiWkTYJu7",0.7906,0.28,0.0,0.72,27
374,FoxNews,Wed Jun 27 19:08:26 +0000 2018,".@SenateMajLdr on Justice Kennedy retiring: ""Today the Senate and the nation thank Justice Kennedy for his years of… https://t.co/BqOAYAW39y",0.8519,0.368,0.0,0.632,26
375,FoxNews,Wed Jun 27 19:01:47 +0000 2018,"President @realDonaldTrump on immigration: ""We believe in very strong borders, no crime. And the Democrats believe… https://t.co/g3kBid4vX0",-0.3336,0.153,0.253,0.594,25
376,FoxNews,Wed Jun 27 18:59:43 +0000 2018,"President @realDonaldTrump on meeting with Vladimir Putin: ""It would look like we will probably be meeting sometime… https://t.co/VVuUqncwry",0.3612,0.128,0.0,0.872,24
377,FoxNews,Wed Jun 27 18:57:04 +0000 2018,"President @realDonaldTrump on immigration: ""We believe that families should be together."" https://t.co/Rdhl3AQGWv",0.0,0.0,0.0,1.0,23
378,FoxNews,Wed Jun 27 18:52:29 +0000 2018,"President @realDonaldTrump: ""We have a list of 25 people that I actually had during my election.""… https://t.co/Jg9saPTf1E",0.0,0.0,0.0,1.0,22
379,FoxNews,Wed Jun 27 18:51:26 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""Hopefully we're gonna pick somebody who will be as outstan… https://t.co/3Df7Rh5Gpu",0.7269,0.289,0.0,0.711,21
380,FoxNews,Wed Jun 27 18:49:45 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""We will begin our search for a new justice of the United S… https://t.co/kg0zzcBlS4",0.8625,0.375,0.0,0.625,20
381,FoxNews,Wed Jun 27 18:45:40 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""He is a man who has displayed tremendous vision and tremen… https://t.co/Wr8WzbxJZD",0.6597,0.265,0.0,0.735,19
382,FoxNews,Wed Jun 27 18:43:37 +0000 2018,"President @realDonaldTrump on Justice Kennedy retiring: ""He's a man that I've known for a long time and a man that… https://t.co/VTE5XuJPMs",0.5267,0.167,0.0,0.833,18
383,FoxNews,Wed Jun 27 18:41:24 +0000 2018,".@SenateMajLdr: ""It's imperative that @POTUS' nominee be considered fairly and not subjected to personal attacks.""… https://t.co/xJChrD9tC3",0.0,0.0,0.0,1.0,17
384,FoxNews,Wed Jun 27 18:39:56 +0000 2018,".@SenateMajLdr: ""As in the case of Justice Gorsuch, senators will have the opportunity to meet with @POTUS' nominee… https://t.co/YIL0l6JHaT",0.7351,0.267,0.0,0.733,16
385,FoxNews,Wed Jun 27 18:39:10 +0000 2018,.@POTUS speaks as Justice Anthony Kennedy says he's retiring effective July 31. https://t.co/7Do7LBbAzT  https://t.co/N78qS5Orid,0.7579,0.351,0.0,0.649,15
386,FoxNews,Wed Jun 27 18:38:12 +0000 2018,".@SenateMajLdr: ""We will vote to confirm Justice Kennedy's successor this fall."" https://t.co/7Do7LBbAzT https://t.co/tnxDRWAfdx",0.6486,0.325,0.0,0.675,14
387,FoxNews,Wed Jun 27 18:37:22 +0000 2018,".@SenateMajLdr: ""The Senate stands ready to fulfill its constitutional role by offering advice and consent on Presi… https://t.co/Y3SuRrRslS",0.743,0.327,0.0,0.673,13
388,FoxNews,Wed Jun 27 18:35:39 +0000 2018,".@SenateMajLdr: ""As Justice Kennedy concludes his tenure on the court, we wish him, his wife Mary and their family… https://t.co/opa1tx9wTQ",0.7269,0.253,0.0,0.747,12
389,FoxNews,Wed Jun 27 18:32:41 +0000 2018,"Chris Wallace on Justice Kennedy retiring: ""A Supreme Court nominee can either be a huge legacy builder for a presi… https://t.co/30pMea3hUI",0.8519,0.368,0.0,0.632,11
390,FoxNews,Wed Jun 27 18:28:52 +0000 2018,"Chris Wallace on Justice Kennedy retiring: ""Replacing him with a solid conservative is enormously important.""… https://t.co/A2qQOmui4P",0.6124,0.278,0.0,0.722,10
391,FoxNews,Wed Jun 27 18:23:27 +0000 2018,Justice Kennedy announces plan to retire https://t.co/7Do7LBbAzT @dailybriefing https://t.co/SVSrt1St0V,0.5267,0.298,0.0,0.702,9
392,FoxNews,Wed Jun 27 18:17:04 +0000 2018,Justice Kennedy announces plan to retire https://t.co/7Do7LBbAzT https://t.co/9qB5Mn3u41,0.5267,0.327,0.0,0.673,8
393,FoxNews,Wed Jun 27 18:12:07 +0000 2018,Supreme Court Justice Anthony Kennedy says he's retiring effective July 31. Kennedy stepping down would mark a seco… https://t.co/O7D0XkDXsw,0.8779,0.402,0.0,0.598,7
394,FoxNews,Wed Jun 27 18:08:38 +0000 2018,BREAKING NEWS: Supreme Court Justice Anthony Kennedy to retire. https://t.co/7Do7LBbAzT https://t.co/3BWyEvTm8k,0.7906,0.438,0.0,0.562,6
395,FoxNews,Wed Jun 27 18:06:09 +0000 2018,.@GOP compromise immigration bill defeated on House floor https://t.co/PFqehcwp8b,-0.4767,0.0,0.279,0.721,5
396,FoxNews,Wed Jun 27 17:52:02 +0000 2018,Strawberry Moon and Saturn to put on dazzling display this week https://t.co/dQRUiwUF78,0.0,0.0,0.0,1.0,4
397,FoxNews,Wed Jun 27 17:48:36 +0000 2018,House voting on @GOP immigration bill #OutnumberedOT https://t.co/pf5VaiSrVR,0.0,0.0,0.0,1.0,3
